unitid,year,twoyr,fouryr,public,privnp,privfp,openadmp,longitud,latitude,efteug,eftotlt,eftotlw,efwhitt,efdetot,efdesom,upgrntn,upgrntp,pttot,age25o,fips,rucc,ctunemrate,ctwhitepct,ctblackpct,cthisppct,ctasianpct,ctnatamerpct,ctpov100pct,ctmedianinc,cthspct,ctbapct,ctlt5pct,ct5to19pct,ct20to34pct,ct35to60pct,ctgt60pct,ctlandarea,ctpopdens,ctpop,cthhu,stfips,region,stname,statepop,stunemrate,stappropfte,stbapct,stnonwpct,pctbbold,pctbbnew,wmdown
172635,2013,1,0,1,0,0,1,-83.055527,42.326515,10554,18119,12052,2854,18119,1825,11889,65,14257,8180,26163,1,14.8,55.29,38.64,3.97,2.06,0.04,23.9,46.918,78.42,18.6,6.7,21.44,19.88,32.86,19.11,612,2900,1742.337,810.505,26,2,Michigan,9895.622,9.8,4469,14.83,17.59,100,97.1,6.95931941966746
172644,2012,0,1,1,0,0,0,-83.072864,42.35861,15873,19342,10994,9643,19342,3248,10008,50,6871,5514,26163,1,16.6,54.93,39.61,3.4,2.02,0.05,23.9,46.986,78.26,18.42,4.99,21.57,20.36,33.96,19.12,612,2929,1768.048,811.394,26,2,Michigan,9882.519,11.3,4314,18.21,17.43,100,96.68,6.8324855286495
172644,2013,0,1,1,0,0,0,-83.072864,42.35861,15500,18602,10366,9939,18602,3388,9292,48,6381,5106,26163,1,14.8,55.29,38.64,3.97,2.06,0.04,23.9,46.918,78.42,18.6,6.7,21.44,19.88,32.86,19.11,612,2900,1742.337,810.505,26,2,Michigan,9895.622,9.8,4469,14.83,17.59,100,97.1,6.94618022208065
172699,2012,0,1,1,0,0,0,-85.61512,42.282589,18312,19478,9719,14556,19478,2565,7857,39,3175,2651,26077,2,8.9,86.13,9.87,2.59,1.33,0.07,20,48.869,88.64,31.97,4.33,19.29,21.14,34.47,20.78,562,454,253.486,112.292,26,2,Michigan,9882.519,11.3,4314,18.21,17.43,99.78,96.85,6.81916993764334
172699,2013,0,1,1,0,0,0,-85.61512,42.282589,17592,19198,9622,14164,19198,2583,7731,40,3319,2588,26077,2,10.3,85.52,9.8,3.29,1.32,0.08,20,48.718,88.69,32.04,6.26,19.18,20.37,33.42,20.76,562,457,255.485,114.346,26,2,Michigan,9895.622,9.8,4469,14.83,17.59,100,96.94,6.89833454462401
172802,2013,0,0,0,0,1,1,-85.196585,42.308156,68,45,42,28,45,0,65,96,30,26,26025,3,8.8,85.85,9.73,3.13,1.17,0.12,17,44.08,83.61,16.21,6.71,20.83,19.64,31.83,20.98,706,191,135.133,61.584,26,2,Michigan,9895.622,9.8,4469,14.83,17.59,99.98,68.27,6.65889330848963
172866,2012,0,1,0,0,1,1,-93.259384,44.861452,138,152,37,101,152,147,114,60,67,101,27053,1,6.4,78.06,11.04,5.54,4.97,0.4,13.7,68.358,89.71,39.17,4.92,18.99,19.08,36.54,20.46,554,2139,1163.262,521.903,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,98.87,7.08969479479789
172866,2013,0,1,0,0,1,1,-93.259384,44.861452,124,149,31,104,149,136,90,59,41,101,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.37132351968733
172927,2013,0,0,0,1,0,1,-93.246166,44.961993,178,136,70,65,136,0,95,47,1,126,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.13582392915987
172954,2013,1,0,1,0,0,1,-93.415955,45.216331,1602,2249,1347,1758,2249,431,1068,49,1228,1172,27003,1,5.9,89.99,3.88,2.88,3.11,0.14,7.4,71.001,90.74,22.08,6.74,21.77,19.64,34.06,17.8,423,803,340.959,130.155,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,96.76,7.39874461227807
172963,2013,1,0,1,0,0,1,-93.351697,45.172978,5918,9320,5691,7354,9320,1907,3184,34,6159,2861,27003,1,5.9,89.99,3.88,2.88,3.11,0.14,7.4,71.001,90.74,22.08,6.74,21.77,19.64,34.06,17.8,423,803,340.959,130.155,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,96.76,7.35827187382315
173045,2012,0,1,0,1,0,0,-93.241418,44.965636,2876,2830,1578,1828,2830,70,1324,44,469,881,27053,1,6.4,78.06,11.04,5.54,4.97,0.4,13.7,68.358,89.71,39.17,4.92,18.99,19.08,36.54,20.46,554,2139,1163.262,521.903,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,98.87,6.92656650707581
173045,2013,0,1,0,1,0,0,-93.241418,44.965636,2306,2716,1484,1638,2716,76,1248,43,678,844,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.13176691631012
173160,2013,0,1,0,1,0,0,-93.159295,45.057091,3415,3280,2069,2761,3280,193,927,27,666,653,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,7.09235350410677
173328,2012,0,1,0,1,0,1,-93.154345,44.95123,1536,1786,1057,1179,1786,96,615,35,810,658,27123,1,8.9,73.55,10.16,5.74,10.32,0.24,17.2,56.172,86,33.47,4.99,19.53,20.8,34.66,20.02,152,3420,509.07,220.834,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,99.24,6.84512023887369
173328,2013,0,1,0,1,0,0,-93.154369,44.951231,1624,2206,1274,1423,2206,79,632,35,990,893,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,7.00709736618016
173416,2013,1,0,1,0,0,1,-93.079346,44.738929,2478,3128,1329,2395,3128,742,1288,35,1632,1624,27037,1,5.2,86.59,4.23,5.64,3.43,0.11,7,77.269,92.79,33.86,7.2,22.11,19.23,33.58,17.88,562,727,412.992,166.414,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,97.87,7.6450487678486
173461,2013,1,0,1,0,0,1,-92.145255,46.784671,3768,5394,3057,4441,5394,1290,2125,39,3254,2039,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.45607984697179
173470,2013,0,0,0,0,1,1,-92.099721,46.785732,46,33,31,30,33,0,28,57,0,13,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.47595381874695
173489,2012,0,1,0,0,1,1,-92.157379,46.742888,250,247,202,231,247,30,256,75,119,169,27137,2,8.6,97.06,0.9,0.35,0.33,1.37,17.4,46.863,87.32,22.65,3.64,16.48,20.16,34.12,25.61,6247,32,200.259,104.122,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,99.16,76.44,6.95985085077375
173489,2013,0,1,0,0,1,1,-92.157379,46.742888,183,201,174,181,201,66,172,70,90,137,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.48626100868965
173629,2012,0,1,0,0,1,1,-92.941145,44.946656,1114,1081,730,825,1081,205,817,59,664,740,27163,1,5.1,89.96,2.96,2.25,4.68,0.15,5.8,83.465,94.14,35.18,5.19,22.69,19.06,34.6,18.45,384,635,247.072,96.364,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,96.59,6.97596051490801
173629,2013,0,1,0,0,1,1,-92.941145,44.946656,886,898,598,712,898,184,634,59,307,565,27163,1,4.8,89.13,3.12,2.59,5.02,0.14,5.8,83.614,94.13,35.25,6.08,22.46,19.09,33.46,18.91,384,642,250.519,97.109,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,96.63,7.32852225017132
173665,2012,0,1,0,1,0,0,-93.163983,44.965696,2223,2064,1215,1463,2064,87,744,38,98,140,27123,1,8.9,73.55,10.16,5.74,10.32,0.24,17.2,56.172,86,33.47,4.99,19.53,20.8,34.66,20.02,152,3420,509.07,220.834,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,99.24,6.82527057052391
173665,2013,0,1,0,1,0,0,-93.163983,44.965696,2334,2164,1260,1527,2164,81,795,39,77,133,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,6.97221520445556
173708,2013,1,0,1,0,0,1,-93.397755,45.096534,4515,6402,2644,3626,6402,1160,2956,45,4124,3895,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.29899507556019
173726,2013,0,0,0,0,1,1,-92.923517,47.41989,49,37,36,35,37,0,35,66,0,8,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.44400487575375
173735,2013,1,0,1,0,0,1,-92.921052,47.422275,1129,1376,789,1159,1376,307,775,59,531,494,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.44306044911152
173744,2013,0,0,0,0,1,1,-93.253702,44.987863,637,489,457,402,489,0,329,31,0,106,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.12064852893505
173799,2013,1,0,1,0,0,1,-93.054585,44.828384,4049,5944,3512,3996,5944,1420,2103,34,3840,2352,27037,1,5.2,86.59,4.23,5.64,3.43,0.11,7,77.269,92.79,33.86,7.2,22.11,19.23,33.58,17.88,562,727,412.992,166.414,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,97.87,7.45728509895448
173887,2012,0,1,0,0,1,0,-93.276322,44.976003,1718,1437,826,431,1437,533,965,53,341,457,27053,1,6.4,78.06,11.04,5.54,4.97,0.4,13.7,68.358,89.71,39.17,4.92,18.99,19.08,36.54,20.46,554,2139,1163.262,521.903,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,98.87,6.92456183617222
173887,2013,0,1,0,0,1,1,-93.276322,44.976003,1385,1161,675,399,1161,412,783,54,278,374,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.10021296332111
173902,2013,0,1,0,1,0,0,-93.169855,44.936709,2174,2039,1237,1357,2039,0,356,17,28,2,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,7.10558645577256
173920,2013,0,1,1,0,0,0,-93.998494,44.147253,12671,13467,6989,10551,13467,2922,3944,29,2048,1594,27013,3,5,95.31,2.18,1.38,1.12,0.02,16.9,48.959,89,27.57,6.32,16.75,22.52,34.18,20.23,748,88,66.652,27.436,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.97,87.77,7.95294822357773
173939,2013,0,0,0,0,1,1,-93.266236,45.132464,164,137,136,91,137,0,146,66,35,35,27003,1,5.9,89.99,3.88,2.88,3.11,0.14,7.4,71.001,90.74,22.08,6.74,21.77,19.64,34.06,17.8,423,803,340.959,130.155,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,96.76,7.322853060705
173984,2012,0,1,0,0,1,1,-93.173871,44.837284,1128,1196,976,945,1196,8,680,48,846,664,27037,1,6.2,87.78,3.91,4.89,3.32,0.09,7,77.033,92.8,33.92,5.43,22.17,19.66,35,17.74,562,720,408.626,164.285,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,97.17,7.21700441376298
173984,2013,0,1,0,0,1,1,-93.173871,44.837284,927,1122,931,898,1122,611,546,46,887,597,27037,1,5.2,86.59,4.23,5.64,3.43,0.11,7,77.269,92.79,33.86,7.2,22.11,19.23,33.58,17.88,562,727,412.992,166.414,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,97.87,7.51937655509085
173993,2013,1,0,1,0,0,1,-92.549088,47.524554,1086,1425,618,1126,1425,390,640,43,584,418,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.37467366570499
174020,2013,0,1,1,0,0,0,-93.074153,44.957017,5620,7647,4259,4555,7647,2002,3187,42,4795,5478,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,6.94941668089572
174066,2012,0,1,1,0,0,0,-93.235352,44.977886,30115,34469,17713,24103,34469,7522,7979,23,5344,4113,27053,1,6.4,78.06,11.04,5.54,4.97,0.4,13.7,68.358,89.71,39.17,4.92,18.99,19.08,36.54,20.46,554,2139,1163.262,521.903,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,98.87,6.91580892776609
174066,2013,0,1,1,0,0,0,-93.235352,44.977886,35185,34449,17658,23755,34449,7711,7478,22,5509,3826,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.11943972356747
174136,2013,1,0,1,0,0,1,-93.284489,44.972672,6726,9691,5191,4107,9691,1725,5775,57,6282,5216,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.0862862555137
174154,2013,0,1,0,0,1,0,-93.366498,45.056273,412,262,239,132,262,0,215,62,134,140,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.20017600659365
174190,2012,0,0,0,0,1,1,-92.973902,44.92512,236,194,188,127,194,0,207,58,0,65,27163,1,5.1,89.96,2.96,2.25,4.68,0.15,5.8,83.465,94.14,35.18,5.19,22.69,19.06,34.6,18.45,384,635,247.072,96.364,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,96.59,6.96564189357831
174190,2013,0,0,0,0,1,1,-92.973902,44.92512,165,138,136,106,138,0,151,57,0,39,27163,1,4.8,89.13,3.12,2.59,5.02,0.14,5.8,83.614,94.13,35.25,6.08,22.46,19.09,33.46,18.91,384,642,250.519,97.109,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,96.63,7.27905976938171
174206,2013,0,1,0,1,0,0,-92.476297,43.997064,138,101,55,65,101,32,107,68,13,31,27109,3,4.8,87.78,4.21,3.56,4.39,0.05,8.5,69.834,90.32,35.22,7.98,21.31,18.4,31.69,20.62,653,228,150.961,64.466,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.93,92.5,7.90309817835268
174233,2012,0,1,1,0,0,0,-92.085177,46.818896,7190,10346,4812,8800,10346,1152,2701,25,1170,520,27137,2,8.6,97.06,0.9,0.35,0.33,1.37,17.4,46.863,87.32,22.65,3.64,16.48,20.16,34.12,25.61,6247,32,200.259,104.122,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,99.16,76.44,6.90129928637308
174233,2013,0,1,1,0,0,0,-92.085177,46.818896,9848,10079,4686,8517,10079,1126,2515,24,1090,470,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.45055962591171
174279,2012,0,1,0,0,1,1,-93.297366,44.865436,1245,1173,781,842,1173,152,842,54,740,884,27053,1,6.4,78.06,11.04,5.54,4.97,0.4,13.7,68.358,89.71,39.17,4.92,18.99,19.08,36.54,20.46,554,2139,1163.262,521.903,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,98.87,7.06989561800154
174279,2013,0,1,0,0,1,1,-93.297366,44.865436,979,947,644,708,947,138,652,56,369,674,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.34387837837285
174376,2013,1,0,1,0,0,1,-93.373662,45.107408,4943,7562,4364,3990,7562,1729,3437,44,5437,3549,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.30551856767965
174385,2013,0,1,0,0,1,1,-93.170514,45.009683,358,371,240,160,371,71,407,77,349,298,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,6.95904484873726
174394,2012,0,1,0,0,1,1,-93.160614,44.865579,694,427,160,260,427,24,396,62,141,247,27037,1,6.2,87.78,3.91,4.89,3.32,0.09,7,77.033,92.8,33.92,5.43,22.17,19.66,35,17.74,562,720,408.626,164.285,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,97.17,7.10248378481715
174394,2013,0,1,0,0,1,1,-93.163291,44.86523,457,237,105,117,237,1,263,62,114,133,27037,1,5.2,86.59,4.23,5.64,3.43,0.11,7,77.269,92.79,33.86,7.2,22.11,19.23,33.58,17.88,562,727,412.992,166.414,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,97.87,7.38944184998768
174428,2013,1,0,1,0,0,1,-93.331677,44.829706,7048,9508,5208,5934,9508,1904,3552,36,5510,3089,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.4256962227231
174437,2013,0,1,0,1,0,0,-93.261429,44.969389,1281,1301,705,930,1301,16,521,40,213,81,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.12191856304595
174491,2012,0,1,0,1,0,0,-93.171579,45.032969,2502,3086,1818,2649,3086,139,871,29,1074,347,27123,1,8.9,73.55,10.16,5.74,10.32,0.24,17.2,56.172,86,33.47,4.99,19.53,20.8,34.66,20.02,152,3420,509.07,220.834,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,99.24,6.8477321829491
174491,2013,0,1,0,1,0,0,-93.171579,45.032969,2549,3149,1894,2716,3149,204,860,28,1191,262,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,7.02876968481648
174534,2012,0,0,0,0,1,1,-93.28904,44.744157,144,125,123,62,125,0,117,57,30,25,27037,1,6.2,87.78,3.91,4.89,3.32,0.09,7,77.033,92.8,33.92,5.43,22.17,19.66,35,17.74,562,720,408.626,164.285,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,97.17,7.24612884870539
174534,2013,0,0,0,0,1,1,-93.28904,44.744157,133,112,109,83,112,0,122,66,22,20,27037,1,5.2,86.59,4.23,5.64,3.43,0.11,7,77.269,92.79,33.86,7.2,22.11,19.23,33.58,17.88,562,727,412.992,166.414,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,97.87,7.55070644033469
174738,2013,1,0,1,0,0,1,-92.423528,44.016177,4444,6057,3735,4706,6057,1501,2457,39,3329,2502,27109,3,4.8,87.78,4.21,3.56,4.39,0.05,8.5,69.834,90.32,35.22,7.98,21.31,18.4,31.69,20.62,653,228,150.961,64.466,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.93,92.5,7.85385821108801
174756,2013,1,0,1,0,0,1,-94.176938,45.580341,3493,4946,2628,4115,4946,923,2256,47,2660,1641,27145,3,4.5,94.14,2.41,2.21,1.2,0.04,12.1,55.995,86.5,23.54,6.65,19.66,21.55,31.85,20.29,1343,113,156,63.93,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.99,84.02,7.99148065544593
174765,2013,0,0,0,0,1,1,-94.216276,45.548631,114,76,75,63,76,0,108,74,0,13,27145,3,4.5,94.14,2.41,2.21,1.2,0.04,12.1,55.995,86.5,23.54,6.65,19.66,21.55,31.85,20.29,1343,113,156,63.93,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.99,84.02,7.82028864252535
174783,2013,0,1,1,0,0,0,-94.153,45.552418,11667,15134,7849,11501,15134,2568,4687,31,5274,2191,27145,3,4.5,94.14,2.41,2.21,1.2,0.04,12.1,55.995,86.5,23.54,6.65,19.66,21.55,31.85,20.29,1343,113,156,63.93,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.99,84.02,7.91739844607595
174862,2013,0,1,0,1,0,0,-93.743015,44.885372,951,1139,606,882,1139,6,531,49,204,398,27019,1,3.4,94.36,0.76,2.92,1.94,0.02,4.9,85.098,91.39,34.23,6.61,24.82,19.27,32.48,16.82,354,270,97.948,36.898,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,94.1,7.72243717109503
174899,2012,0,1,0,1,0,0,-92.105738,46.81544,3036,2849,1932,2265,2849,509,899,31,385,741,27137,2,8.6,97.06,0.9,0.35,0.33,1.37,17.4,46.863,87.32,22.65,3.64,16.48,20.16,34.12,25.61,6247,32,200.259,104.122,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,99.16,76.44,6.89413203887365
174899,2013,0,1,0,1,0,0,-92.105738,46.81544,3018,2917,2021,2335,2917,409,871,31,494,865,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.44738353078042
174914,2013,0,1,0,1,0,0,-93.189422,44.941662,6546,6321,2984,5191,6321,2,1276,20,256,304,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,7.12111343547665
174978,2013,0,0,0,0,1,1,-93.287367,44.82746,142,148,145,67,148,0,154,70,32,63,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.44464919575747
175005,2012,0,1,0,1,0,0,-93.181925,44.924542,3044,3663,3544,2435,3663,376,1634,43,1260,1455,27123,1,8.9,73.55,10.16,5.74,10.32,0.24,17.2,56.172,86,33.47,4.99,19.53,20.8,34.66,20.02,152,3420,509.07,220.834,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,100,99.24,6.94299799859637
175005,2013,0,1,0,1,0,0,-93.181925,44.924542,2923,3559,3436,2324,3559,429,1519,41,1371,1363,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,7.16888781691309
175014,2012,0,1,0,0,1,0,-94.209068,45.556553,5635,5755,4413,3846,5755,1625,3785,60,3882,4045,27145,3,5.1,94.55,2.38,1.78,1.26,0.04,12.1,55.663,86.46,23.47,4.59,19.78,22.5,32.83,20.3,1343,113,154.319,63.28,27,2,Minnesota,5379.646,6.3,4687,18.75,11.76,99.96,74.87,7.19963076712502
175014,2013,0,1,0,0,1,0,-94.209068,45.556553,4575,5485,4200,3531,5485,1295,3176,55,2698,3786,27145,3,4.5,94.14,2.41,2.21,1.2,0.04,12.1,55.995,86.5,23.54,6.65,19.66,21.55,31.85,20.29,1343,113,156,63.93,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.99,84.02,7.84584879943567
175041,2013,1,0,1,0,0,1,-93.109664,44.9492,4778,6740,3705,2654,6740,1294,4117,61,4000,3585,27123,1,7.1,72.3,10.14,7.17,10.17,0.22,17.2,56.16,86.01,33.46,7.83,19.53,19.68,33.22,19.74,152,3460,509.818,225.23,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.23,6.95031251830653
175120,2013,0,0,0,1,0,1,-93.295151,44.983265,330,252,93,41,252,0,403,63,8,196,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.06270363519491
175157,2013,1,0,1,0,0,1,-91.837938,47.905213,646,711,253,608,711,17,272,35,215,87,27137,2,5.6,96.85,0.91,0.46,0.32,1.46,17.4,46.925,87.28,22.64,5.53,16.58,19.48,32.96,25.45,6247,32,199.917,104.55,27,2,Minnesota,5420.38,5.4,4614,19.07,12,99.5,78.74,7.32677165776503
175315,2013,1,0,1,0,0,1,-92.982109,45.041816,7393,10073,5560,6031,10073,1934,5085,49,6088,4271,27163,1,4.8,89.13,3.12,2.59,5.02,0.14,5.8,83.614,94.13,35.25,6.08,22.46,19.09,33.46,18.91,384,642,250.519,97.109,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,96.63,7.24365968629093
175421,2013,0,1,0,1,0,0,-90.169228,32.318415,2371,2749,1699,988,2749,59,1330,51,1507,1494,28049,2,10.8,26.36,71.37,1.73,0.54,0,22.9,42.684,80.17,26.53,8,22.64,21.14,31.75,16.48,870,282,243.47,104.37,28,3,Mississippi,2991.207,10.6,6162,10.64,31.46,99.99,91.19,7.32457953433075
